"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","minute","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"2696","Draymond Green","Golden State Warriors","2/27/17",2016,1,0,33,0,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-6,21
"2697","Draymond Green","Golden State Warriors","11/28/16",2016,2,3,3,15,"shot_no","Running Layup Shot","2PT Field Goal",0,"Atlanta Hawks",1,7
"2698","Draymond Green","Golden State Warriors","12/1/16",2016,2,1,0,13,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Houston Rockets",0,3
"2699","Draymond Green","Golden State Warriors","12/28/16",2016,3,2,10,26,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Toronto Raptors",-1,2
"2700","Draymond Green","Golden State Warriors","11/4/16",2016,3,3,17,27,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",-8,1
"2701","Draymond Green","Golden State Warriors","2/25/17",2016,1,9,59,9,"shot_no","Running Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-16,21
"2702","Draymond Green","Golden State Warriors","12/1/16",2016,1,5,22,5,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Houston Rockets",9,16
"2703","Draymond Green","Golden State Warriors","3/24/17",2016,1,0,41,0,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Sacramento Kings",9,3
"2704","Draymond Green","Golden State Warriors","1/8/17",2016,3,10,4,34,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Sacramento Kings",-17,16
"2705","Draymond Green","Golden State Warriors","1/2/17",2016,3,1,55,25,"shot_no","Running Layup Shot","2PT Field Goal",1,"Denver Nuggets",2,13
"2706","Draymond Green","Golden State Warriors","2/13/17",2016,1,5,23,5,"shot_no","Running Layup Shot","2PT Field Goal",3,"Denver Nuggets",-30,2
"2707","Draymond Green","Golden State Warriors","3/6/17",2016,1,7,4,7,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Atlanta Hawks",19,-1
"2708","Draymond Green","Golden State Warriors","10/25/16",2016,2,5,31,17,"shot_yes","Running Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-6,21
"2709","Draymond Green","Golden State Warriors","11/19/16",2016,3,2,57,26,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-11,8
"2710","Draymond Green","Golden State Warriors","12/5/16",2016,1,10,5,10,"shot_no","Running Layup Shot","2PT Field Goal",2,"Indiana Pacers",22,18
"2711","Draymond Green","Golden State Warriors","3/2/17",2016,1,0,41,0,"shot_no","Step Back Jump shot","3PT Field Goal",25,"Chicago Bulls",-22,254
"2712","Draymond Green","Golden State Warriors","1/18/17",2016,2,4,34,16,"shot_no","Step Back Jump shot","2PT Field Goal",18,"Oklahoma City Thunder",94,159
"2713","Draymond Green","Golden State Warriors","3/28/17",2016,2,0,32,12,"shot_no","Tip Layup Shot","2PT Field Goal",0,"Houston Rockets",3,9
"2714","Draymond Green","Golden State Warriors","3/28/17",2016,2,0,32,12,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Houston Rockets",-2,3
"2715","Draymond Green","Golden State Warriors","1/22/17",2016,1,6,29,6,"shot_no","Tip Layup Shot","2PT Field Goal",0,"Orlando Magic",-6,5
"2716","Draymond Green","Golden State Warriors","1/20/17",2016,4,8,27,44,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Houston Rockets",6,3
"2717","Draymond Green","Golden State Warriors","3/14/17",2016,3,6,27,30,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-12,9
"2718","Draymond Green","Golden State Warriors","12/15/16",2016,3,9,18,33,"shot_no","Tip Layup Shot","2PT Field Goal",0,"New York Knicks",-1,9
"2719","Draymond Green","Golden State Warriors","12/15/16",2016,3,9,19,33,"shot_no","Tip Layup Shot","2PT Field Goal",0,"New York Knicks",1,8
"2720","Draymond Green","Golden State Warriors","12/15/16",2016,4,3,19,39,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New York Knicks",0,18
"2721","Draymond Green","Golden State Warriors","12/30/16",2016,3,1,46,25,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-17,3
"2722","Draymond Green","Golden State Warriors","1/2/17",2016,4,0,28,36,"shot_yes","Tip Layup Shot","2PT Field Goal",2,"Denver Nuggets",-4,21
"2723","Draymond Green","Golden State Warriors","11/18/16",2016,1,1,29,1,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Boston Celtics",-1,11
"2724","Draymond Green","Golden State Warriors","11/21/16",2016,3,8,12,32,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Indiana Pacers",5,14
"2725","Draymond Green","Golden State Warriors","11/21/16",2016,2,2,9,14,"shot_yes","Tip Layup Shot","2PT Field Goal",0,"Indiana Pacers",1,7
"2726","Draymond Green","Golden State Warriors","11/3/16",2016,1,3,8,3,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-1,11
"2727","Draymond Green","Golden State Warriors","11/3/16",2016,1,3,7,3,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-4,11
"2728","Draymond Green","Golden State Warriors","10/25/16",2016,3,5,6,29,"shot_no","Tip Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-8,15
"2729","Draymond Green","Golden State Warriors","11/7/16",2016,4,3,51,39,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",5,14
"2730","Draymond Green","Golden State Warriors","10/28/16",2016,2,5,51,17,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",3,14
"2731","Draymond Green","Golden State Warriors","12/10/16",2016,2,2,18,14,"shot_yes","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",4,13
"2732","Draymond Green","Golden State Warriors","12/1/16",2016,4,7,4,43,"shot_no","Tip Layup Shot","2PT Field Goal",2,"Houston Rockets",-2,26
"2733","Draymond Green","Golden State Warriors","12/10/16",2016,3,10,20,34,"shot_yes","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-7,11
"2734","Draymond Green","Golden State Warriors","3/26/17",2016,3,0,32,24,"shot_no","Tip Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-1,21
"2735","Draymond Green","Golden State Warriors","12/5/16",2016,3,9,57,33,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Indiana Pacers",-1,16
"2736","Draymond Green","Golden State Warriors","10/28/16",2016,1,11,43,11,"shot_no","Tip Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-8,14
"2737","Draymond Green","Golden State Warriors","3/26/17",2016,4,1,16,37,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-10,14
"2738","Draymond Green","Golden State Warriors","10/25/16",2016,3,8,35,32,"shot_no","Tip Layup Shot","2PT Field Goal",0,"San Antonio Spurs",0,7
"2739","Draymond Green","Golden State Warriors","3/14/17",2016,1,2,24,2,"shot_no","Turnaround Bank shot","2PT Field Goal",13,"Philadelphia 76ers",114,80
"2740","Draymond Green","Golden State Warriors","3/26/17",2016,1,1,36,1,"shot_no","Turnaround Bank shot","2PT Field Goal",5,"Memphis Grizzlies",-7,51
"2741","Draymond Green","Golden State Warriors","3/26/17",2016,2,5,59,17,"shot_yes","Turnaround Jump Shot","2PT Field Goal",18,"Memphis Grizzlies",138,121
"2742","Draymond Green","Golden State Warriors","3/29/17",2016,2,7,37,19,"shot_yes","Turnaround Jump Shot","2PT Field Goal",5,"San Antonio Spurs",15,52
"2743","Draymond Green","Golden State Warriors","3/20/17",2016,3,5,34,29,"shot_no","Turnaround Jump Shot","2PT Field Goal",9,"Oklahoma City Thunder",56,77
"2744","Andre Iguodala","Golden State Warriors","3/24/17",2016,3,2,35,26,"shot_no","Alley Oop Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"2745","Andre Iguodala","Golden State Warriors","11/3/16",2016,2,10,51,22,"shot_no","Alley Oop Dunk Shot","2PT Field Goal",1,"Oklahoma City Thunder",-12,13
"2746","Andre Iguodala","Golden State Warriors","10/25/16",2016,2,0,6,12,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1
"2747","Andre Iguodala","Golden State Warriors","11/3/16",2016,2,11,10,23,"shot_no","Alley Oop Layup shot","2PT Field Goal",1,"Oklahoma City Thunder",-1,11
"2748","Andre Iguodala","Golden State Warriors","1/8/17",2016,4,0,32,36,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"2749","Andre Iguodala","Golden State Warriors","3/16/17",2016,3,5,30,29,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1
"2750","Andre Iguodala","Golden State Warriors","1/2/17",2016,4,7,57,43,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"2751","Andre Iguodala","Golden State Warriors","12/7/16",2016,4,9,31,45,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1
"2752","Andre Iguodala","Golden State Warriors","2/28/17",2016,2,0,23,12,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1
"2753","Andre Iguodala","Golden State Warriors","2/1/17",2016,2,0,2,12,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1
"2754","Andre Iguodala","Golden State Warriors","11/25/16",2016,1,0,44,0,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"2755","Andre Iguodala","Golden State Warriors","2/13/17",2016,1,0,41,0,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"2756","Andre Iguodala","Golden State Warriors","12/28/16",2016,2,3,34,15,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1
"2757","Andre Iguodala","Golden State Warriors","3/28/17",2016,3,5,56,29,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1
"2758","Andre Iguodala","Golden State Warriors","12/7/16",2016,3,3,23,27,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1
"2759","Andre Iguodala","Golden State Warriors","11/16/16",2016,2,1,23,13,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1
"2760","Andre Iguodala","Golden State Warriors","11/18/16",2016,1,3,36,3,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1
"2761","Andre Iguodala","Golden State Warriors","2/13/17",2016,1,1,3,1,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"2762","Andre Iguodala","Golden State Warriors","2/11/17",2016,1,0,59,0,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"2763","Andre Iguodala","Golden State Warriors","11/25/16",2016,2,3,24,15,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"2764","Andre Iguodala","Golden State Warriors","2/10/17",2016,3,1,21,25,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",10,8
"2765","Andre Iguodala","Golden State Warriors","1/16/17",2016,2,5,8,17,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-11,7
"2766","Andre Iguodala","Golden State Warriors","1/16/17",2016,4,9,39,45,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-1,8
"2767","Andre Iguodala","Golden State Warriors","1/6/17",2016,2,2,34,14,"shot_no","Cutting Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",10,11
"2768","Andre Iguodala","Golden State Warriors","2/13/17",2016,1,2,55,2,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Denver Nuggets",-14,7
"2769","Andre Iguodala","Golden State Warriors","3/2/17",2016,4,0,56,36,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",-2,0
"2770","Andre Iguodala","Golden State Warriors","3/2/17",2016,1,2,35,2,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1
"2771","Andre Iguodala","Golden State Warriors","10/28/16",2016,4,11,8,47,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1
"2772","Andre Iguodala","Golden State Warriors","12/17/16",2016,2,0,8,12,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1
